year,tree_age_years,site,crop_x,plot,yield_straw,yield,data_id,yield_unit,distance_to_tree_strip,field,lat,lon,orientation,soil_type,tree_species,fertilizer,ordering,row,transect,sm,land_prod_basic,ndvi,direction,tree_density,grain_t_ha,slope,slope_deg,aspect,swf,xcoord,ycoord,id,block,crop_unified,yield_tha,yield_straw_tha,harvestyear,treeage,latitude,longitude,min_latitude,min_longitude,max_latitude,max_longitude,area,crop_y,fertilization_rate_kg_n_p_k_ha_1_year_1,sowing_month,harvest_month,harvest_reported_or_assigned,source,growing_start,growing_end,gs_start_date,gs_end_date,temp_C_mean,sun_MJ_m2_mean,precip_mm_sum,fieldlength,l_contag,l_np,l_sidi,l_shdi,l_ai,l_ed,min_slope,max_slope,mean_slope,field_raw,clay,sand,silt,fert_N,year_AFplanting,AFage,ID_nodist
2016,NA,Wendhausen,winter rapeseed,W_AF_r4_4m,NA,247.38,signal16,g/m2 per year,4,Wendhausen,52.33336,10.63236,NA,NA,poplar,normal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,W_AF_r4_4m_2016,NA,rapeseed,2.4738,NA,2013,3,52.331785779463715,10.631278588777988,52.32949834300006,10.628182969000022,52.33408564000007,10.634273163000046,177568.72306715394,Oilseed Rape,221-0-0,Sep,Jul,reported,https://doi.org/10.1007/s10457-025-01237-1,9,7,2015-09-01,2016-07-01,9.826880568807775,12.90557354146784,58.1767680644989,657.5762786452765,72.20601093847752,117,0.5899280014611125,0.9989173829562624,98.72497302092302,27.895143017228317,0.394794166088104,5.691914558410645,1.43116167653352,Wendhausen field,195,462,343,221,2008,8,W_AF_r4_2016
2016,NA,Wendhausen,winter rapeseed,W_AF_r4_7m,NA,360.48,signal16,g/m2 per year,7,Wendhausen,52.33336,10.63236,NA,NA,poplar,normal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,W_AF_r4_7m_2016,NA,rapeseed,3.6048,NA,2013,3,52.331785779463715,10.631278588777988,52.32949834300006,10.628182969000022,52.33408564000007,10.634273163000046,177568.72306715394,Oilseed Rape,221-0-0,Sep,Jul,reported,https://doi.org/10.1007/s10457-025-01237-1,9,7,2015-09-01,2016-07-01,9.826880568807775,12.90557354146784,58.1767680644989,657.5762786452765,72.20601093847752,117,0.5899280014611125,0.9989173829562624,98.72497302092302,27.895143017228317,0.394794166088104,5.691914558410645,1.43116167653352,Wendhausen field,195,462,343,221,2008,8,W_AF_r4_2016
2016,NA,Wendhausen,winter rapeseed,W_AF_r1_24m,NA,387.81,signal16,g/m2 per year,24,Wendhausen,52.33336,10.63236,NA,NA,poplar,normal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,W_AF_r1_24m_2016,NA,rapeseed,3.8781,NA,2013,3,52.331785779463715,10.631278588777988,52.32949834300006,10.628182969000022,52.33408564000007,10.634273163000046,177568.72306715394,Oilseed Rape,221-0-0,Sep,Jul,reported,https://doi.org/10.1007/s10457-025-01237-1,9,7,2015-09-01,2016-07-01,9.826880568807775,12.90557354146784,58.1767680644989,657.5762786452765,72.20601093847752,117,0.5899280014611125,0.9989173829562624,98.72497302092302,27.895143017228317,0.394794166088104,5.691914558410645,1.43116167653352,Wendhausen field,195,462,343,221,2008,8,W_AF_r1_2016
2016,NA,Wendhausen,winter rapeseed,W_AF_r2_24m,NA,291.11,signal16,g/m2 per year,24,Wendhausen,52.33336,10.63236,NA,NA,poplar,normal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,W_AF_r2_24m_2016,NA,rapeseed,2.9111,NA,2013,3,52.331785779463715,10.631278588777988,52.32949834300006,10.628182969000022,52.33408564000007,10.634273163000046,177568.72306715394,Oilseed Rape,221-0-0,Sep,Jul,reported,https://doi.org/10.1007/s10457-025-01237-1,9,7,2015-09-01,2016-07-01,9.826880568807775,12.90557354146784,58.1767680644989,657.5762786452765,72.20601093847752,117,0.5899280014611125,0.9989173829562624,98.72497302092302,27.895143017228317,0.394794166088104,5.691914558410645,1.43116167653352,Wendhausen field,195,462,343,221,2008,8,W_AF_r2_2016
2016,NA,Wendhausen,winter rapeseed,W_AF_r3_24m,NA,335.71,signal16,g/m2 per year,24,Wendhausen,52.33336,10.63236,NA,NA,poplar,normal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,W_AF_r3_24m_2016,NA,rapeseed,3.3571,NA,2013,3,52.331785779463715,10.631278588777988,52.32949834300006,10.628182969000022,52.33408564000007,10.634273163000046,177568.72306715394,Oilseed Rape,221-0-0,Sep,Jul,reported,https://doi.org/10.1007/s10457-025-01237-1,9,7,2015-09-01,2016-07-01,9.826880568807775,12.90557354146784,58.1767680644989,657.5762786452765,72.20601093847752,117,0.5899280014611125,0.9989173829562624,98.72497302092302,27.895143017228317,0.394794166088104,5.691914558410645,1.43116167653352,Wendhausen field,195,462,343,221,2008,8,W_AF_r3_2016
2016,NA,Wendhausen,winter rapeseed,W_AF_r4_24m,NA,320.46,signal16,g/m2 per year,24,Wendhausen,52.33336,10.63236,NA,NA,poplar,normal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,W_AF_r4_24m_2016,NA,rapeseed,3.2045999999999997,NA,2013,3,52.331785779463715,10.631278588777988,52.32949834300006,10.628182969000022,52.33408564000007,10.634273163000046,177568.72306715394,Oilseed Rape,221-0-0,Sep,Jul,reported,https://doi.org/10.1007/s10457-025-01237-1,9,7,2015-09-01,2016-07-01,9.826880568807775,12.90557354146784,58.1767680644989,657.5762786452765,72.20601093847752,117,0.5899280014611125,0.9989173829562624,98.72497302092302,27.895143017228317,0.394794166088104,5.691914558410645,1.43116167653352,Wendhausen field,195,462,343,221,2008,8,W_AF_r4_2016
2017,NA,Wendhausen,winter wheat,W_AF_r1_1m,123.39,347.43,signal16,g/m2 per year,1,Wendhausen,52.33336,10.63236,NA,NA,poplar,normal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,W_AF_r1_1m_2017,NA,wheat,3.4743,1.2339,2013,4,52.331785779463715,10.631278588777988,52.32949834300006,10.628182969000022,52.33408564000007,10.634273163000046,177568.72306715394,Winter Wheat,221–0−0,Oct,Jul,reported,https://doi.org/10.1007/s10457-025-01237-1,10,7,2016-10-01,2017-07-01,8.549630451202393,11.67596082687378,60.19611716270447,657.5762786452765,72.20601093847752,117,0.5899280014611125,0.9989173829562624,98.72497302092302,27.895143017228317,0.394794166088104,5.691914558410645,1.43116167653352,Wendhausen field,195,462,343,221,2008,9,W_AF_r1_2017
2017,NA,Wendhausen,winter wheat,W_AF_r1_4m,201.49,466.86,signal16,g/m2 per year,4,Wendhausen,52.33336,10.63236,NA,NA,poplar,normal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,W_AF_r1_4m_2017,NA,wheat,4.6686000000000005,2.0149,2013,4,52.331785779463715,10.631278588777988,52.32949834300006,10.628182969000022,52.33408564000007,10.634273163000046,177568.72306715394,Winter Wheat,221–0−0,Oct,Jul,reported,https://doi.org/10.1007/s10457-025-01237-1,10,7,2016-10-01,2017-07-01,8.549630451202393,11.67596082687378,60.19611716270447,657.5762786452765,72.20601093847752,117,0.5899280014611125,0.9989173829562624,98.72497302092302,27.895143017228317,0.394794166088104,5.691914558410645,1.43116167653352,Wendhausen field,195,462,343,221,2008,9,W_AF_r1_2017
2017,NA,Wendhausen,winter wheat,W_AF_r1_7m,303.32,675.74,signal16,g/m2 per year,7,Wendhausen,52.33336,10.63236,NA,NA,poplar,normal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,W_AF_r1_7m_2017,NA,wheat,6.7574000000000005,3.0332,2013,4,52.331785779463715,10.631278588777988,52.32949834300006,10.628182969000022,52.33408564000007,10.634273163000046,177568.72306715394,Winter Wheat,221–0−0,Oct,Jul,reported,https://doi.org/10.1007/s10457-025-01237-1,10,7,2016-10-01,2017-07-01,8.549630451202393,11.67596082687378,60.19611716270447,657.5762786452765,72.20601093847752,117,0.5899280014611125,0.9989173829562624,98.72497302092302,27.895143017228317,0.394794166088104,5.691914558410645,1.43116167653352,Wendhausen field,195,462,343,221,2008,9,W_AF_r1_2017
2017,NA,Wendhausen,winter wheat,W_AF_r2_1m,168.57,470.86,signal16,g/m2 per year,1,Wendhausen,52.33336,10.63236,NA,NA,poplar,normal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,W_AF_r2_1m_2017,NA,wheat,4.708600000000001,1.6857,2013,4,52.331785779463715,10.631278588777988,52.32949834300006,10.628182969000022,52.33408564000007,10.634273163000046,177568.72306715394,Winter Wheat,221–0−0,Oct,Jul,reported,https://doi.org/10.1007/s10457-025-01237-1,10,7,2016-10-01,2017-07-01,8.549630451202393,11.67596082687378,60.19611716270447,657.5762786452765,72.20601093847752,117,0.5899280014611125,0.9989173829562624,98.72497302092302,27.895143017228317,0.394794166088104,5.691914558410645,1.43116167653352,Wendhausen field,195,462,343,221,2008,9,W_AF_r2_2017
