"field","year","crop_unified","distance_to_tree_strip","yield_tha","fert_N","temp_C_mean","precip_mm_sum","sun_MJ_m2_mean","AFage","treeage","clay","sand","silt","l_shdi","l_ed","l_np","l_contag","mean_slope","photo_path","log_AFage","log_dist","dist_bin","yield_rel","swf_mean","swf_max","swf_nearfield","swf_slope","swf_n_radii","swf_d100","swf_d200","swf_d300","swf_d400","swf_d500","swf_d600","swf_d700","swf_d800","swf_d900","swf_d1000","PC1_s","PC1_c"
"Mariensee","2018","grass",24,2.95512349833333,0,11.2835828661919,43.1211903095245,16.3704299132029,10,3,204,592,203,0.845131933002461,30.4399306485488,86,71.0511003868911,0.596613270895822,"C3",2.39789527279837,3.17805383034795,"24",0.976414826180689,0.0386196770340216,0.0636697015680324,0.0287300820859488,1.70947764789836e-05,10,0.0287300820859488,0.00268319763138416,0.0399369416710457,0.0636697015680324,0.0576053190909586,0.0572456813819578,0.0130086867217254,0.0344734299516908,0.0302581985980485,0.0585855316394239,-1.72998899074489,0.287000233184199
"Reiffenhausen","2016","barley",1,3.2214,238,8.66766793077642,65.7423021793365,11.3722563656894,5,1,429,327,244,0.907845827570492,34.6073069658614,117,74.1805901551347,1.75142121315002,"C3",1.79175946922805,0,"1",0.603308326063173,0.012872888720881,0.0415424560053851,0.0132583366813982,-1.46089210909428e-05,10,0.0132583366813982,0.00830154812654251,0.00839030453697949,0.0193471810089021,0.0415424560053851,0.029283287493933,0.00411149825783972,0.000735068912710567,0.000600895881131869,0.00315831030398736,0.537207318163013,-1.85512637708051
"Reiffenhausen","2016","barley",4,5.986075,238,8.66766793077642,65.7423021793365,11.3722563656894,5,1,429,327,244,0.907845827570492,34.6073069658614,117,74.1805901551347,1.75142121315002,"C3",1.79175946922805,1.38629436111989,"4",1.12108055129404,0.012872888720881,0.0415424560053851,0.0132583366813982,-1.46089210909428e-05,10,0.0132583366813982,0.00830154812654251,0.00839030453697949,0.0193471810089021,0.0415424560053851,0.029283287493933,0.00411149825783972,0.000735068912710567,0.000600895881131869,0.00315831030398736,0.537207318163013,-1.85512637708051
"Reiffenhausen","2016","barley",7,6.8112,238,8.66766793077642,65.7423021793365,11.3722563656894,5,1,429,327,244,0.907845827570492,34.6073069658614,117,74.1805901551347,1.75142121315002,"C3",1.79175946922805,1.94591014905531,"7",1.27561112264279,0.012872888720881,0.0415424560053851,0.0132583366813982,-1.46089210909428e-05,10,0.0132583366813982,0.00830154812654251,0.00839030453697949,0.0193471810089021,0.0415424560053851,0.029283287493933,0.00411149825783972,0.000735068912710567,0.000600895881131869,0.00315831030398736,0.537207318163013,-1.85512637708051
"Reiffenhausen","2017","rapeseed",1,1.943975,NA,8.24948598038067,69.1387712955475,11.9738796841015,6,2,429,327,244,0.907845827570492,34.6073069658614,117,74.1805901551347,1.75142121315002,"C3",1.94591014905531,0,"1",0.724064722186872,0.0535620461037279,0.152338811630847,0.152338811630847,-0.000102097776540693,10,0.152338811630847,0.0429955947136564,0.063575350823673,0.0706730319198727,0.0703373165935562,0.0460882296772551,0.0236816138581296,0.019711793339438,0.0220110915265896,0.0242076269542616,0.537207318163013,-1.96554189675808
"Reiffenhausen","2017","rapeseed",4,2.955625,NA,8.24948598038067,69.1387712955475,11.9738796841015,6,2,429,327,244,0.907845827570492,34.6073069658614,117,74.1805901551347,1.75142121315002,"C3",1.94591014905531,1.38629436111989,"4",1.10087001865434,0.0535620461037279,0.152338811630847,0.152338811630847,-0.000102097776540693,10,0.152338811630847,0.0429955947136564,0.063575350823673,0.0706730319198727,0.0703373165935562,0.0460882296772551,0.0236816138581296,0.019711793339438,0.0220110915265896,0.0242076269542616,0.537207318163013,-1.96554189675808
"Reiffenhausen","2017","rapeseed",7,3.154825,NA,8.24948598038067,69.1387712955475,11.9738796841015,6,2,429,327,244,0.907845827570492,34.6073069658614,117,74.1805901551347,1.75142121315002,"C3",1.94591014905531,1.94591014905531,"7",1.17506525915879,0.0535620461037279,0.152338811630847,0.152338811630847,-0.000102097776540693,10,0.152338811630847,0.0429955947136564,0.063575350823673,0.0706730319198727,0.0703373165935562,0.0460882296772551,0.0236816138581296,0.019711793339438,0.0220110915265896,0.0242076269542616,0.537207318163013,-1.96554189675808
"Vechta","2019","maize",1,22.3075,153,16.5575756072998,25.1058647632599,20.7829839706421,0,1,111,606,284,0.608923199914196,31.2926176909008,86,68.4590541371511,0.813842713832855,"C3",0,0,"1",0.987348775449985,0.0903983162829779,0.201448936667446,0.201448936667446,-0.000154492397027915,10,0.201448936667446,0.105542452830189,0.161307667491128,0.122989673269003,0.0469077202289543,0.0468350668647845,0.0858619798397519,0.05302614737612,0.0324976406384637,0.0475658776239393,-1.91871458476212,2.78491951882412
"Vechta","2019","maize",7,21.8175,153,16.5575756072998,25.1058647632599,20.7829839706421,0,1,111,606,284,0.608923199914196,31.2926176909008,86,68.4590541371511,0.813842713832855,"C3",0,1.94591014905531,"7",0.965660961935674,0.0903983162829779,0.201448936667446,0.201448936667446,-0.000154492397027915,10,0.201448936667446,0.105542452830189,0.161307667491128,0.122989673269003,0.0469077202289543,0.0468350668647845,0.0858619798397519,0.05302614737612,0.0324976406384637,0.0475658776239393,-1.91871458476212,2.78491951882412
"Vechta","2019","maize",24,23.655,153,16.5575756072998,25.1058647632599,20.7829839706421,0,1,111,606,284,0.608923199914196,31.2926176909008,86,68.4590541371511,0.813842713832855,"C3",0,3.17805383034795,"24",1.04699026261434,0.0903983162829779,0.201448936667446,0.201448936667446,-0.000154492397027915,10,0.201448936667446,0.105542452830189,0.161307667491128,0.122989673269003,0.0469077202289543,0.0468350668647845,0.0858619798397519,0.05302614737612,0.0324976406384637,0.0475658776239393,-1.91871458476212,2.78491951882412
"Vechta","2020","rye",1,4.61,180,10.6446338566867,69.2882543802261,14.636716929349,1,2,111,606,284,0.604226765285199,31.549865561558,83,68.647494581517,0.813842713832855,"C3",0.693147180559945,0,"1",0.893627332202568,0.0629643719772902,0.24959102594064,0.24959102594064,-0.000144374165509931,10,0.24959102594064,0.0571933962264151,0.0538767609420368,0.0789740985271711,0.0407650425799246,0.0180089153046062,0.0376324631687775,0.0254616931797404,0.0299536334167658,0.0381866904868245,-1.91871458476212,-1.00072921847188
"Vechta","2020","rye",4,5.25,180,10.6446338566867,69.2882543802261,14.636716929349,1,2,111,606,284,0.604226765285199,31.549865561558,83,68.647494581517,0.813842713832855,"C3",0.693147180559945,1.38629436111989,"4",1.01768839350618,0.0629643719772902,0.24959102594064,0.24959102594064,-0.000144374165509931,10,0.24959102594064,0.0571933962264151,0.0538767609420368,0.0789740985271711,0.0407650425799246,0.0180089153046062,0.0376324631687775,0.0254616931797404,0.0299536334167658,0.0381866904868245,-1.91871458476212,-1.00072921847188
"Vechta","2020","rye",7,5.31,180,10.6446338566867,69.2882543802261,14.636716929349,1,2,111,606,284,0.604226765285199,31.549865561558,83,68.647494581517,0.813842713832855,"C3",0.693147180559945,1.94591014905531,"7",1.02931911800339,0.0629643719772902,0.24959102594064,0.24959102594064,-0.000144374165509931,10,0.24959102594064,0.0571933962264151,0.0538767609420368,0.0789740985271711,0.0407650425799246,0.0180089153046062,0.0376324631687775,0.0254616931797404,0.0299536334167658,0.0381866904868245,-1.91871458476212,-1.00072921847188
"Vechta","2020","rye",24,5.465,180,10.6446338566867,69.2882543802261,14.636716929349,1,2,111,606,284,0.604226765285199,31.549865561558,83,68.647494581517,0.813842713832855,"C3",0.693147180559945,3.17805383034795,"24",1.05936515628786,0.0629643719772902,0.24959102594064,0.24959102594064,-0.000144374165509931,10,0.24959102594064,0.0571933962264151,0.0538767609420368,0.0789740985271711,0.0407650425799246,0.0180089153046062,0.0376324631687775,0.0254616931797404,0.0299536334167658,0.0381866904868245,-1.91871458476212,-1.00072921847188
"Vechta","2021","potato",1,9.46145,131,13.9700237001692,46.8125598430634,16.1439672197614,2,3,111,606,284,0.586367412399522,30.0451417153852,83,69.6203824538026,0.813842713832855,"C3",1.09861228866811,0,"1",0.880403611567484,0.0629643719772902,0.24959102594064,0.24959102594064,-0.000144374165509931,10,0.24959102594064,0.0571933962264151,0.0538767609420368,0.0789740985271711,0.0407650425799246,0.0180089153046062,0.0376324631687775,0.0254616931797404,0.0299536334167658,0.0381866904868245,-1.91871458476212,0.737072307989662
"Vechta","2021","potato",4,11.66875,131,13.9700237001692,46.8125598430634,16.1439672197614,2,3,111,606,284,0.586367412399522,30.0451417153852,83,69.6203824538026,0.813842713832855,"C3",1.09861228866811,1.38629436111989,"4",1.0857965367336,0.0629643719772902,0.24959102594064,0.24959102594064,-0.000144374165509931,10,0.24959102594064,0.0571933962264151,0.0538767609420368,0.0789740985271711,0.0407650425799246,0.0180089153046062,0.0376324631687775,0.0254616931797404,0.0299536334167658,0.0381866904868245,-1.91871458476212,0.737072307989662
"Vechta","2021","potato",7,10.507275,131,13.9700237001692,46.8125598430634,16.1439672197614,2,3,111,606,284,0.586367412399522,30.0451417153852,83,69.6203824538026,0.813842713832855,"C3",1.09861228866811,1.94591014905531,"7",0.977719362014568,0.0629643719772902,0.24959102594064,0.24959102594064,-0.000144374165509931,10,0.24959102594064,0.0571933962264151,0.0538767609420368,0.0789740985271711,0.0407650425799246,0.0180089153046062,0.0376324631687775,0.0254616931797404,0.0299536334167658,0.0381866904868245,-1.91871458476212,0.737072307989662
"Vechta","2021","potato",24,11.3494,131,13.9700237001692,46.8125598430634,16.1439672197614,2,3,111,606,284,0.586367412399522,30.0451417153852,83,69.6203824538026,0.813842713832855,"C3",1.09861228866811,3.17805383034795,"24",1.05608048968435,0.0629643719772902,0.24959102594064,0.24959102594064,-0.000144374165509931,10,0.24959102594064,0.0571933962264151,0.0538767609420368,0.0789740985271711,0.0407650425799246,0.0180089153046062,0.0376324631687775,0.0254616931797404,0.0299536334167658,0.0381866904868245,-1.91871458476212,0.737072307989662
"Vechta","2022","rye",1,5.77,178,9.42020201683044,44.7807260751724,14.823323753145,3,4,111,606,284,0.61202267947947,31.747206393843,82,68.2755298955165,0.813842713832855,"C3",1.38629436111989,0,"1",0.942136952750281,0.0629643719772902,0.24959102594064,0.24959102594064,-0.000144374165509931,10,0.24959102594064,0.0571933962264151,0.0538767609420368,0.0789740985271711,0.0407650425799246,0.0180089153046062,0.0376324631687775,0.0254616931797404,0.0299536334167658,0.0381866904868245,-1.91871458476212,-0.43812367770438
"Vechta","2022","rye",4,5.8975,178,9.42020201683044,44.7807260751724,14.823323753145,3,4,111,606,284,0.61202267947947,31.747206393843,82,68.2755298955165,0.813842713832855,"C3",1.38629436111989,1.38629436111989,"4",0.962955403612613,0.0629643719772902,0.24959102594064,0.24959102594064,-0.000144374165509931,10,0.24959102594064,0.0571933962264151,0.0538767609420368,0.0789740985271711,0.0407650425799246,0.0180089153046062,0.0376324631687775,0.0254616931797404,0.0299536334167658,0.0381866904868245,-1.91871458476212,-0.43812367770438
"Vechta","2022","rye",7,6.045,178,9.42020201683044,44.7807260751724,14.823323753145,3,4,111,606,284,0.61202267947947,31.747206393843,82,68.2755298955165,0.813842713832855,"C3",1.38629436111989,1.94591014905531,"7",0.987039493825901,0.0629643719772902,0.24959102594064,0.24959102594064,-0.000144374165509931,10,0.24959102594064,0.0571933962264151,0.0538767609420368,0.0789740985271711,0.0407650425799246,0.0180089153046062,0.0376324631687775,0.0254616931797404,0.0299536334167658,0.0381866904868245,-1.91871458476212,-0.43812367770438
"Vechta","2022","rye",24,6.785,178,9.42020201683044,44.7807260751724,14.823323753145,3,4,111,606,284,0.61202267947947,31.747206393843,82,68.2755298955165,0.813842713832855,"C3",1.38629436111989,3.17805383034795,"24",1.10786814981121,0.0629643719772902,0.24959102594064,0.24959102594064,-0.000144374165509931,10,0.24959102594064,0.0571933962264151,0.0538767609420368,0.0789740985271711,0.0407650425799246,0.0180089153046062,0.0376324631687775,0.0254616931797404,0.0299536334167658,0.0381866904868245,-1.91871458476212,-0.43812367770438
